"CITY","ID","NAME","AREA","COORD","QUALITY_INDEX","MEAN_NDVI","ISMT","ISMT_LEVEL"
"Gran Valparaíso","510910455","JARDÍN SOL DE GRANADILLA",1792.42964597512,"265515.7, 6343615",71.2333333333,0.29857827803829,0.591809835800237,"Medium Low"
"Gran Valparaíso","510910457","EL AVELLANO",2923.44475577257,"265518.1, 6343438",74.1666666667,0.149532317716657,0.591809835801124,"Medium Low"
"Gran Valparaíso","510910460","BUZO SOBENES",2574.04988709827,"265344.2, 6343525",74.25,0.221252937894956,0.591809835801634,"Medium Low"
"Gran Valparaíso","510910462","ERNESTO PINTO LAGARRIGUE",1364.36544013652,"265299.5, 6343539",72.3333333333,0.191256471525494,0.591809835801943,"Medium Low"
"Gran Valparaíso","510910464","PARQUE GRANADILLA III",960.971220392734,"265389.2, 6343705",-1,0.199409065571868,0.591809835801093,"Medium Low"
"Gran Valparaíso","510910465","GRANADILLA",22272.6755118092,"264828.4, 6343975",58.15,0.269066850864817,0.591809835801293,"Medium Low"
"Gran Valparaíso","510910465","GRANADILLA",22272.6755118092,"264748.6, 6344019",-1,0.312100085366103,0.591809835801293,"Medium Low"
"Gran Valparaíso","510910465","GRANADILLA",22272.6755118092,"264965.4, 6343957",47.4375,0.291480998543556,0.591809835801293,"Medium Low"
"Gran Valparaíso","510910465","GRANADILLA",22272.6755118092,"264610.5, 6343993",-1,0.27291440624381,0.591809835801293,"Medium Low"
"Gran Valparaíso","510910465","GRANADILLA",22272.6755118092,"264696.7, 6344052",52.6875,0.24599642801505,0.591809835801293,"Medium Low"
"Gran Valparaíso","510910465","GRANADILLA",22272.6755118092,"264635.2, 6344055",60.25,0.149921758185919,0.591809835801293,"Medium Low"
"Gran Valparaíso","510910465","GRANADILLA",22272.6755118092,"265186.9, 6343772",51.375,0.350273557423959,0.591809835801293,"Medium Low"
"Gran Valparaíso","510910465","GRANADILLA",22272.6755118092,"265151.2, 6343896",-1,0.326472190984837,0.591809835801293,"Medium Low"
"Gran Valparaíso","510910465","GRANADILLA",22272.6755118092,"264615.4, 6343901",74.375,0.291194712149244,0.591809835801293,"Medium Low"
"Gran Valparaíso","510910468","JUEGOS GRANADILLA II",726.863688451005,"264651.7, 6343895",63,0.202044311690025,0.591809835803606,"Medium Low"
"Gran Valparaíso","510910470","EL BOMBERO",1345.18714578927,"264712.4, 6343798",74.25,0.27876037707155,0.591809835801953,"Medium Low"
"Gran Valparaíso","510910471","CHONTA",1689.9324776209,"265071.2, 6343901",42.5,0.332959837847349,0.591809835801073,"Medium Low"
"Gran Valparaíso","510910472","CORCOLÉN",1269.31182871899,"265036.2, 6343908",63,0.254746010961348,0.591809835801019,"Medium Low"
"Gran Valparaíso","510910473","JUEGOS GRANADILLA VII",492.687619916273,"265280.5, 6343746",-1,0.202803322099195,0.499867722138368,"Low"
"Gran Valparaíso","510910474","EL MEMBRILLO",884.083784226474,"265001, 6343764",78.25,0.188067371418646,0.591809835801061,"Medium Low"
"Gran Valparaíso","510910477","COMPLEJO ACHUPALLAS",3105.55976351279,"266141.7, 6344488",79.369047619,0.251877019378711,0.524830097672041,"Low"
"Gran Valparaíso","510910480","MANUEL GUERRERO",5732.60513116774,"265146.6, 6345280",71.0916666667,0.438950983427106,0.514610210630192,"Low"
"Gran Valparaíso","510910480","MANUEL GUERRERO",5732.60513116774,"265171.3, 6345326",56.875,0.350880330153594,0.514610210630192,"Low"
"Gran Valparaíso","510910480","MANUEL GUERRERO",5732.60513116774,"265190.7, 6345303",68.0833333333,0.339140203163721,0.514610210630192,"Low"
"Gran Valparaíso","510910480","MANUEL GUERRERO",5732.60513116774,"265193.4, 6345243",34,0.244663260538845,0.514610210630192,"Low"
"Gran Valparaíso","510910480","MANUEL GUERRERO",5732.60513116774,"265141.1, 6345312",71.125,0.374800305512206,0.514610210630192,"Low"
"Gran Valparaíso","510910481","CAUPOLICÁN",533.243073897436,"265182.5, 6345719",-1,0.225710769229581,0.532131269872654,"Low"
"Gran Valparaíso","510910485","FREI MONTALVA",981.261498055654,"265319.4, 6343359",84.5,0.196263267319598,0.487980212648231,"Low"
"Gran Valparaíso","510910487","DEL MAITÉN",2123.16326543916,"265247.9, 6343375",45.625,0.279758145160155,0.487980212648342,"Low"
"Gran Valparaíso","510910487","DEL MAITÉN",2123.16326543916,"265290, 6343455",55.5,0.186553873201424,0.487980212648342,"Low"
"Gran Valparaíso","510910487","DEL MAITÉN",2123.16326543916,"265275.6, 6343428",68.25,0.174529727287463,0.487980212648342,"Low"
"Gran Valparaíso","510910489","GLORIA",979.781478017103,"265190.5, 6343436",84.8333333333,0.22779347710789,0.487980212648347,"Low"
"Gran Valparaíso","510910491","PASAJE 36",666.818047812325,"265308.4, 6343100",55.875,0.243015649109673,0.487980212648285,"Low"
"Gran Valparaíso","510910493","JARDINES KAREN",3857.54996599819,"265248.8, 6344674",-1,0.248434327083263,0.507984603569247,"Low"
"Gran Valparaíso","510910493","JARDINES KAREN",3857.54996599819,"265190.4, 6344748",-1,0.321478817569026,0.507984603569247,"Low"
"Gran Valparaíso","510910493","JARDINES KAREN",3857.54996599819,"265216.6, 6344717",-1,0.353524231450806,0.507984603569247,"Low"
"Gran Valparaíso","510910495","SERVIU MESETA EL GALLO",1836.5263707398,"264155.4, 6343854",58.5,0.31683533319922,0.525026673427747,"Low"
"Gran Valparaíso","510910497","SARGAZOS",2487.70698196068,"264580.9, 6343721",69.0833333333,0.210287445138386,0.591809835800682,"Medium Low"
"Gran Valparaíso","510910498","EL RAULI",1125.59601254563,"264494.3, 6343670",69.25,0.236736733714158,0.591809835800073,"Medium Low"
"Gran Valparaíso","510910500","DEL CIPRÉS I",782.650575370557,"264682.5, 6343181",68,0.265689243745754,0.487980212647081,"Low"
"Gran Valparaíso","510910502","DEL CIPRÉS II",751.926084923442,"265007.6, 6343238",82.25,0.212450605636666,0.557872216082516,"Medium Low"
"Gran Valparaíso","510910504","PASAJE 1 EL ROBLE",703.647847893997,"264575.9, 6343548",49.40625,0.181545115438662,0.557872216082412,"Medium Low"
"Gran Valparaíso","510910505","PASAJE 5",590.97614359617,"264680.5, 6343531",37.9375,0.181252983066673,0.557872216082304,"Medium Low"
"Gran Valparaíso","510910506","PASAJE 9",639.482632340485,"264784.5, 6343516",31.375,0.168865372484773,0.557872216083019,"Medium Low"
"Gran Valparaíso","510910511","JUEGOS EL NOGAL",682.540190131404,"264767.3, 6343250",84.8333333333,0.282286842383357,0.557872216079264,"Medium Low"
"Gran Valparaíso","510910513","EL MANZANO",829.230079903625,"264718.5, 6343639",42.625,0.217511842337175,0.591809835801799,"Medium Low"
"Gran Valparaíso","510910514","PASAJE 19",512.817520124605,"265148.8, 6343509",74.25,0.210216269309938,0.487980212649223,"Low"
"Gran Valparaíso","510910518","CONDELL",2877.28421603073,"264384.5, 6343719",61.8333333333,0.260524100059241,0.630629073605672,"Medium High"
"Gran Valparaíso","510910526","LAS PATAGUAS",3239.73864186958,"264911.4, 6342838",35.9375,0.400605466922604,0.522584428458024,"Low"
"Gran Valparaíso","510910526","LAS PATAGUAS",3239.73864186958,"264939.9, 6342830",35.9375,0.480504700180237,0.522584428458024,"Low"
"Gran Valparaíso","510910527","NUEVA MIRAFLORES",1270.59241172044,"264764.8, 6342537",75,0.286659587403282,0.522584428459439,"Low"
"Gran Valparaíso","510910528","BALDI",1748.00417815861,"264232, 6342832",84.8333333333,0.243380337200025,0.634680945525908,"Medium High"
"Gran Valparaíso","510910530","LIMONARES II (INT. POBLACIÓN)",1470.17814295914,"264732.7, 6341706",82.25,0.246348649840681,0.706948821971072,"High"
"Gran Valparaíso","510910531","LIMONARES (ALT. TRONCAL)",1062.15598951897,"264607.3, 6341682",88.8333333333,0.270709136172281,0.706948821970643,"High"
"Gran Valparaíso","510910084","ERIC AZUA",3574.48366758999,"262138.5, 6343620",91.3333333333,0.477434388919612,0.742205895309495,"High"
"Gran Valparaíso","510910544","ERIC AZUA",3574.48366758999,"262138.5, 6343620",91.3333333333,0.477434388919612,0.742205895309495,"High"
"Gran Valparaíso","510910084","ERIC AZUA",3574.48366758999,"262138.5, 6343620",91.3333333333,0.477434388919612,0.74220589530925,"High"
"Gran Valparaíso","510910544","ERIC AZUA",3574.48366758999,"262138.5, 6343620",91.3333333333,0.477434388919612,0.74220589530925,"High"
"Gran Valparaíso","510910548","RIESCO",1353.28722851886,"262584.9, 6342874",88.8333333333,0.203906170698114,0.685018398338245,"High"
"Gran Valparaíso","510910555","JUAN JOSÉ LATORRE",754.385095695267,"261655.1, 6343186",-1,0.121266999377268,0.705017359967044,"High"
"Gran Valparaíso","510910574","PARQUE COCHRANE",808.487742570593,"258912.3, 6341928",-1,0.429822507196751,0.716940901767774,"High"
"Gran Valparaíso","510910595","LUIS GÓMEZ NICOLLS",1308.22763988166,"262606.6, 6345459",82.3333333333,0.209312630479549,0.617317352210247,"Medium High"
"Gran Valparaíso","510910596","POBLACIÓN MUNICIPAL",533.522774648387,"262726.3, 6345440",50.375,0.176058922492523,0.617317352209698,"Medium High"
"Gran Valparaíso","510910601","BENIDORM",483.459368219526,"262632.1, 6344065",86,0.313259811547419,0.675638632868282,"Medium High"
"Gran Valparaíso","510910601","BENIDORM",483.459368219526,"262632.4, 6344078",-1,0.294848917747177,0.675638632868282,"Medium High"
"Gran Valparaíso","510910619","VÍCTOR VICENCIO",5545.81686990538,"263788.8, 6345196",66.125,0.244874814806681,0.558845015733656,"Medium Low"
"Gran Valparaíso","510910619","VÍCTOR VICENCIO",5545.81686990538,"263767, 6345219",38.875,0.213860806522073,0.558845015733656,"Medium Low"
"Gran Valparaíso","510910619","VÍCTOR VICENCIO",5545.81686990538,"263719.6, 6345256",40.75,0.236497349331438,0.558845015733656,"Medium Low"
"Gran Valparaíso","510910619","VÍCTOR VICENCIO",5545.81686990538,"263903.9, 6345181",82,0.228644095592256,0.558845015733656,"Medium Low"
"Gran Valparaíso","510910624","AGUIRRE CERDA",606.41231884851,"262784.5, 6341562",88.8333333333,0.261952641264192,0.478230778964,"Low"
"Gran Valparaíso","510910629","JUEGOS SIETE HERMANAS",1170.04160229239,"261738.3, 6341891",88.8333333333,0.270806286435596,0.603191966950943,"Medium Low"
"Gran Valparaíso","510910637","BLANCA VERGARA",1951.31604096352,"262658.9, 6341855",85.75,0.311664616363165,0.531462390740234,"Low"
"Gran Valparaíso","510910637","BLANCA VERGARA",1951.31604096352,"262659.5, 6341830",-1,0.292035955101026,0.531462390740234,"Low"
"Gran Valparaíso","510910645","CARABINEROS DE CHILE",1330.96235645745,"262371.2, 6342383",84.5,0.46510903131435,0.653345777389375,"Medium High"
"Gran Valparaíso","510910648","JUEGOS ROSA ESTER",1374.95366208692,"262025.1, 6342364",51,0.177868281615282,0.653345777388345,"Medium High"
"Gran Valparaíso","510910651","GRECIA",1532.64055491309,"262034.6, 6342554",89.1666666667,0.347582382701818,0.653345777387806,"Medium High"
"Gran Valparaíso","510910813","GRECIA",1532.64055491309,"262034.6, 6342554",89.1666666667,0.347582382701818,0.653345777387806,"Medium High"
"Gran Valparaíso","510910651","GRECIA",1532.64055491309,"262034.6, 6342554",89.1666666667,0.347582382701818,0.689154433721819,"High"
"Gran Valparaíso","510910813","GRECIA",1532.64055491309,"262034.6, 6342554",89.1666666667,0.347582382701818,0.689154433721819,"High"
"Gran Valparaíso","510910654","URBANO FORESTAL",8523.19159690663,"262237.8, 6341721",89.5,0.377451183463363,0.511703424576618,"Low"
"Gran Valparaíso","510910663","JUEGOS ALTOS DEL BOSQUE",580.093427409884,"266654.2, 6346601",-1,0.263462351220337,0.653550563253341,"Medium High"
"Gran Valparaíso","510910681","OXALI",3680.58794890903,"263675.5, 6348217",70.4583333333,0.335777286579593,0.728594323966606,"High"
"Gran Valparaíso","510910685","JARDÍN INFANTIL PARCELA 11",1383.97797193934,"263168.4, 6338934",-1,0.147418316345102,0.498137397022274,"Low"
"Gran Valparaíso","510910740","JUEGOS EL MAITÉN",2439.99859376869,"265198.8, 6343287",44.2395833333,0.205031769850249,0.487980212647754,"Low"
"Gran Valparaíso","510910740","JUEGOS EL MAITÉN",2439.99859376869,"265158.2, 6343211",-1,0.190428643092056,0.487980212647754,"Low"
"Gran Valparaíso","510910742",NA,856.550714964382,"263153.7, 6339975",48.625,0.170003317309007,0.470975454835151,"Low"
"Gran Valparaíso","510910743","ASTUDILLO II",1457.87329852779,"263121.8, 6340049",64.75,0.184751736973787,0.470975454836923,"Low"
"Gran Valparaíso","510910747","VILLA RUKAN",460.275419829297,"267389.7, 6345358",-1,0.183996097320875,0.553251409299241,"Medium Low"
"Gran Valparaíso","510910769","PISCINA MUNICIPAL MIRAFLORES",3743.7821043974,"265235.9, 6343703",71.9583333333,0.234320890754984,0.59180983580194,"Medium Low"
"Gran Valparaíso","510910770","TAMARUGAL",521.442098165164,"266970.9, 6342610",-1,0.123659071775095,0.57832077574412,"Medium Low"
"Gran Valparaíso","510910772","VILLA RUKAN III",4183.23815385555,"267823.4, 6344847",32.625,0.157468809525489,0.553251409300159,"Medium Low"
"Gran Valparaíso","510910774","JARDINES IV ETAPA",6582.00567108097,"260383.7, 6343110",-1,0.209847490459821,0.751066802354557,"High"
"Gran Valparaíso","510910774","JARDINES IV ETAPA",6582.00567108097,"260261.6, 6343131",-1,0.353948770373315,0.751066802354557,"High"
"Gran Valparaíso","510910774","JARDINES IV ETAPA",6582.00567108097,"260531, 6343081",-1,0.24860491172557,0.751066802354557,"High"
"Gran Valparaíso","510910774","JARDINES IV ETAPA",6582.00567108097,"260178.8, 6343140",-1,0.233006612048321,0.751066802354557,"High"
"Gran Valparaíso","510910805","RECREO",9596.20694082673,"258935.6, 6342272",85.7916666667,0.431232593990832,0.759960401602084,"High"
"Gran Valparaíso","510910813","VERGARA",296246.248141423,"261454.2, 6342480",85.625,0.480137209719874,0.689154433721819,"High"
"Gran Valparaíso","510910813","VERGARA",296246.248141423,"261738.4, 6342443",84.25,0.444176510811058,0.689154433721819,"High"
"Gran Valparaíso","510910651","VERGARA",296246.248141423,"261981.4, 6342523",83.5,0.447622740964952,0.653345777387806,"Medium High"
"Gran Valparaíso","510910813","VERGARA",296246.248141423,"261981.4, 6342523",83.5,0.447622740964952,0.653345777387806,"Medium High"
"Gran Valparaíso","510910651","VERGARA",296246.248141423,"261981.4, 6342523",83.5,0.447622740964952,0.689154433721819,"High"
"Gran Valparaíso","510910813","VERGARA",296246.248141423,"261981.4, 6342523",83.5,0.447622740964952,0.689154433721819,"High"
"Gran Valparaíso","510910815","EDUARDO GROVE",2837.89830493089,"261603, 6342832",75.75,0.109261616531841,0.757515977235217,"High"
"Gran Valparaíso","510910816","DEL MAR",4518.89612064278,"261292, 6344239",66.5,0.281448014043642,0.727742848134226,"High"
"Gran Valparaíso","510910819","SAN MARTÍN",24563.4894194775,"261518.7, 6344639",59.6325,0.297835301307654,0.717718724617594,"High"
"Gran Valparaíso","510910822",NA,706.809028800577,"260125.5, 6343188",-1,0.269084595549387,0.751066802354604,"High"
"Gran Valparaíso","510910076","CASINO",12473.494536297,"260902.3, 6343713",-1,0.142341853204457,0.740516374580697,"High"
"Gran Valparaíso","510910828","CASINO",12473.494536297,"260902.3, 6343713",-1,0.142341853204457,0.740516374580697,"High"
"Gran Valparaíso","510910076","CASINO",12473.494536297,"260902.3, 6343713",-1,0.142341853204457,0.740516374581276,"High"
"Gran Valparaíso","510910828","CASINO",12473.494536297,"260902.3, 6343713",-1,0.142341853204457,0.740516374581276,"High"
"Gran Valparaíso","510910076","CASINO",12473.494536297,"260810, 6343759",-1,0.257365631881756,0.740516374580697,"High"
"Gran Valparaíso","510910828","CASINO",12473.494536297,"260810, 6343759",-1,0.257365631881756,0.740516374580697,"High"
"Gran Valparaíso","510910076","CASINO",12473.494536297,"260810, 6343759",-1,0.257365631881756,0.740516374581276,"High"
"Gran Valparaíso","510910828","CASINO",12473.494536297,"260810, 6343759",-1,0.257365631881756,0.740516374581276,"High"
"Gran Valparaíso","510910828","CASINO",12473.494536297,"260761.4, 6343750",-1,0.209265817719871,0.740516374581276,"High"
"Gran Valparaíso","510910828","CASINO",12473.494536297,"260817.3, 6343644",90.2083333333,0.313117809523032,0.740516374581276,"High"
"Gran Valparaíso","510910839","LOS OLIVOS",949.769381247315,"266635.5, 6342647",19.7083333333,0.185893610795144,0.578320775743259,"Medium Low"
"Gran Valparaíso","510910854","CONSTRUCTORA TRÉBOL",3726.82704796875,"266684, 6346943",84.8333333333,0.230312855009248,0.596484119483044,"Medium Low"
"Gran Valparaíso","510910855","SALVADOR REYES",646.731318603503,"266617.9, 6345886",77.9083333333,0.220755309941157,0.548159171925896,"Medium Low"
"Gran Valparaíso","510910856","MARÍA LUISA BOMBAL",1041.76406717906,"266680.4, 6346066",72,0.320622362783911,0.566923798885381,"Medium Low"
"Gran Valparaíso","510910863",NA,1063.08171890711,"261112.2, 6343695",-1,0.208909772378651,0.740516374579075,"High"
"Gran Valparaíso","510910865",NA,962.51071262575,"262271.6, 6344496",-1,0.285153209660064,0.688979962129075,"High"
"Gran Valparaíso","510910866",NA,2181.41819255135,"263160.4, 6348466",-1,0.470383989605839,0.719468293969409,"High"
"Gran Valparaíso","510910870",NA,1028.66766797984,"262170.2, 6351028",-1,0.243772805442016,0.780664542301906,"High"
"Gran Valparaíso","510910884",NA,600.745112667093,"266837.3, 6345834",-1,0.169630429525965,0.571636161179787,"Medium Low"
"Gran Valparaíso","510910885",NA,672.930898555787,"266862.1, 6345875",-1,0.233619906963272,0.571636161179147,"Medium Low"
"Gran Valparaíso","510910886",NA,1094.60620647925,"266737.7, 6345788",-1,0.184161413077715,0.616031450513589,"Medium High"
"Gran Valparaíso","510910887",NA,682.861616448499,"266702.1, 6346091",-1,0.317556093241858,0.576700041315224,"Medium Low"
"Gran Valparaíso","510910891",NA,1014.80003480776,"261910.3, 6346808",-1,0.318158671876298,0.72383959317509,"High"
"Gran Valparaíso","580110008",NA,762.256350200551,"268010.8, 6341641",82,0.283225213283341,0.63974471377561,"Medium High"
"Gran Valparaíso","580110012",NA,1895.22631976008,"268064.2, 6341646",84.0333333333,0.287955627811008,0.639744713775371,"Medium High"
"Gran Valparaíso","580110015",NA,2026.43244400254,"268541.7, 6341671",-1,0.254987942730291,0.639744713775422,"Medium High"
"Gran Valparaíso","580110019",NA,1120.66926121269,"268595.5, 6342004",89.1666666667,0.264304819157406,0.733898463131509,"High"
"Gran Valparaíso","580110030",NA,971.424077711301,"269012.4, 6341038",88.8333333333,0.21748225421323,0.535748200925623,"Low"
"Gran Valparaíso","580110031",NA,776.775625397655,"269062.7, 6340980",78.25,0.204156801404572,0.535748200925087,"Low"
"Gran Valparaíso","580110045",NA,612.12892186892,"270649.8, 6339729",72,0.202466004649953,0.531989270061367,"Low"
"Gran Valparaíso","580110049",NA,2740.0273767387,"271225.3, 6339466",82.5833333333,0.213933717676393,0.543719265467476,"Low"
"Gran Valparaíso","580110053","VIEJA",11574.4479943226,"272024.4, 6340539",68.3958333333,0.284045816936663,0.649548197083831,"Medium High"
"Gran Valparaíso",NA,NA,3885.14260103776,"272457.3, 6339921",51.4791666667,0.219612754109916,0.67308171295848,"Medium High"
"Gran Valparaíso",NA,NA,860.899556708539,"272324.8, 6340000",50.625,0.319213511179815,0.673081712958022,"Medium High"
"Gran Valparaíso","580110059",NA,2158.73299994456,"273144.4, 6339525",46.4583333333,0.285917451945499,0.59750575235283,"Medium Low"
"Gran Valparaíso","580110060",NA,3059.38865965186,"273308.8, 6339225",61.9583333333,0.280119029407181,0.597505752352874,"Medium Low"
"Gran Valparaíso","580110061","JUAN DE DIOS ALDEA",5193.23108935799,"272496.8, 6338893",56.625,0.307611524366306,0.650408481056669,"Medium High"
"Gran Valparaíso","580110062",NA,3694.8804032011,"274223.5, 6340393",64.4583333333,0.257477209290034,0.600616106201848,"Medium Low"
"Gran Valparaíso","580110064",NA,926.487372110132,"271953.5, 6339217",45.5833333333,0.146937690931132,0.531989270062636,"Low"
"Gran Valparaíso","580110067",NA,978.609514840413,"272318.3, 6339554",-1,0.237140144023325,0.673081712958018,"Medium High"
"Gran Valparaíso","580110075","LA AMISTAD",460.787535391282,"273299.6, 6340805",-1,0.208954162810502,0.654107851478377,"Medium High"
"Gran Valparaíso","580110076","MUNICIPALIDAD DE QUILPUÉ",7582.95261102612,"271693.2, 6340946",67.25,0.310474986515192,0.683298685110943,"High"
"Gran Valparaíso","580110077",NA,938.02702200762,"272982.5, 6338060",64.4583333333,0.183806867022166,0.650408481057164,"Medium High"
"Gran Valparaíso","580110078",NA,946.972602973226,"273132.7, 6338014",63.5833333333,0.253851453682479,0.65040848105668,"Medium High"
"Gran Valparaíso","580110079",NA,3330.3394126161,"273468.1, 6337949",54.3583333333,0.317061136826232,0.64457754143654,"Medium High"
"Gran Valparaíso","580110082",NA,9259.97463304072,"273431.3, 6338069",40.125,0.293208919666687,0.644577541436598,"Medium High"
"Gran Valparaíso","580110086",NA,1644.12331072055,"273614.5, 6337771",53.5333333333,0.155362440116363,0.658052549468804,"Medium High"
"Gran Valparaíso","580110087",NA,1324.73947947635,"273786.3, 6337552",53.5333333333,0.183869708776155,0.658052549472615,"Medium High"
"Gran Valparaíso","580110089",NA,805.488093209242,"273665.6, 6337870",44.25,0.191016988341571,0.658052549468854,"Medium High"
"Gran Valparaíso","580110090",NA,1659.18366921386,"273694.8, 6337996",64.1583333333,0.200516055477155,0.658052549468277,"Medium High"
"Gran Valparaíso","580110095",NA,484.157129529209,"273548.1, 6338150",-1,0.154750890384177,0.644577541435112,"Medium High"
"Gran Valparaíso","580110097",NA,486.888045917964,"273577.1, 6338207",-1,0.163879589252438,0.644577541435487,"Medium High"
"Gran Valparaíso","580110098",NA,560.927422997076,"273635.8, 6338167",-1,0.150474095234514,0.64457754143779,"Medium High"
"Gran Valparaíso","580110099",NA,596.754528505029,"273609.5, 6338109",33.375,0.180593027327543,0.644577541435463,"Medium High"
"Gran Valparaíso","580110103",NA,743.860201505944,"273608.1, 6338385",-1,0.148163605696861,0.656711250289882,"Medium High"
"Gran Valparaíso","580110104",NA,947.448136494961,"273660.7, 6338351",49.25,0.231471976516144,0.65671125028997,"Medium High"
"Gran Valparaíso","580110105",NA,1076.07674874365,"273722.3, 6338322",-1,0.195811033834619,0.656711250290293,"Medium High"
"Gran Valparaíso","580110106",NA,1084.7313225901,"273316, 6338627",61.875,0.376712327395524,0.650408481056296,"Medium High"
"Gran Valparaíso","580110107",NA,1633.24349988997,"273449.1, 6338628",49.5833333333,0.204648839782876,0.650408481055938,"Medium High"
"Gran Valparaíso","580110109",NA,482.723985594668,"273666, 6338492",-1,0.195391459942491,0.656711250290333,"Medium High"
"Gran Valparaíso","580110110",NA,467.463664517854,"273694.5, 6338558",-1,0.203017885844142,0.656711250290784,"Medium High"
"Gran Valparaíso","580110113",NA,908.030326861423,"273827.5, 6338528",46.1770833333,0.22211271472537,0.65671125029063,"Medium High"
"Gran Valparaíso","580110118",NA,3980.29603625974,"273859, 6338233",49.8333333333,0.240456291112708,0.658052549469859,"Medium High"
"Gran Valparaíso","580110119",NA,829.962435629641,"273808.1, 6338256",43.1875,0.235716017021327,0.658052549469125,"Medium High"
"Gran Valparaíso","580110133",NA,996.747284887184,"273974.4, 6338176",59.625,0.188190500861818,0.658052549469513,"Medium High"
"Gran Valparaíso","580110134",NA,1480.73433720879,"273830.5, 6337926",54.9583333333,0.186649960622603,0.658052549468978,"Medium High"
"Gran Valparaíso","580110136",NA,3962.72198174507,"273899.7, 6337902",58.96875,0.164744800616826,0.65805254946995,"Medium High"
"Gran Valparaíso","580110137",NA,722.717647609883,"273931.7, 6337883",47.625,0.219957842858674,0.658052549470331,"Medium High"
"Gran Valparaíso","580110146",NA,1037.33990587073,"273302.7, 6338960",-1,0.121889498221415,0.656711250289924,"Medium High"
"Gran Valparaíso","580110147",NA,1146.51536916778,"273363.7, 6338916",64.125,0.200397315591074,0.656711250290426,"Medium High"
"Gran Valparaíso","580110148",NA,787.297275206598,"273429.5, 6338911",64.125,0.190311789805351,0.656711250292429,"Medium High"
"Gran Valparaíso","580110149",NA,596.709665396833,"273479.4, 6338873",64.125,0.218887113608897,0.65671125029087,"Medium High"
"Gran Valparaíso","580110151",NA,2593.97603258735,"273591.1, 6338891",64.4583333333,0.30158654753211,0.656711250290381,"Medium High"
"Gran Valparaíso","580110152",NA,3802.75224395085,"273252.5, 6338827",64.4583333333,0.295341626164228,0.650408481056541,"Medium High"
"Gran Valparaíso","580110158",NA,5526.49615464604,"273526.8, 6339405",64.4583333333,0.239659642590045,0.59750575235295,"Medium Low"
"Gran Valparaíso","580110160",NA,4329.35903928219,"274138.1, 6339290",50.3833333333,0.244132591947779,0.55886106931121,"Medium Low"
"Gran Valparaíso","580110161",NA,542.328123646209,"274219.4, 6339348",60.125,0.187962458612508,0.558861069311964,"Medium Low"
"Gran Valparaíso","580110164",NA,463.036756694899,"274245.2, 6339506",46.4583333333,0.186922372593922,0.558861069313381,"Medium Low"
"Gran Valparaíso","580110165",NA,579.282144019613,"274251.9, 6339577",49.625,0.157076708487374,0.558861069311294,"Medium Low"
"Gran Valparaíso","580110166",NA,685.690464514773,"274367.7, 6339678",60.125,0.245275330137711,0.558861069309179,"Medium Low"
"Gran Valparaíso","580110167",NA,1003.68629336962,"274351.1, 6339597",61.2583333333,0.13685424915625,0.558861069310628,"Medium Low"
"Gran Valparaíso","580110168",NA,2535.04809479252,"274559.5, 6339348",-1,0.173528149267472,0.552085825989808,"Medium Low"
"Gran Valparaíso","580110170",NA,1290.848707731,"274659.7, 6339191",-1,0.129394412701211,0.552085825990613,"Medium Low"
"Gran Valparaíso","580110171",NA,1115.79217081249,"274833.9, 6339333",-1,0.257322896801051,0.552085825989861,"Medium Low"
"Gran Valparaíso","580110172",NA,1299.44686989213,"274829, 6339184",-1,0.138783936748102,0.552085825989844,"Medium Low"
"Gran Valparaíso","580110173",NA,3916.91992143309,"274865.4, 6339433",50.1583333333,0.223299390777594,0.552085825990428,"Medium Low"
"Gran Valparaíso","580110174","GABRIELA MISTRAL",1248.85912905447,"274698.5, 6339577",50.125,0.174828224257992,0.552085825991499,"Medium Low"
"Gran Valparaíso","580110185",NA,813.923467268818,"274717.2, 6339618",-1,0.129575743662595,0.561084753024478,"Medium Low"
"Gran Valparaíso","580110193",NA,1388.88604849949,"275660.8, 6339122",74.3583333333,0.236625970915171,0.516848030715603,"Low"
"Gran Valparaíso","580110202",NA,11231.0689402008,"275495.6, 6339456",-1,0.280279545878081,0.526751747053256,"Low"
"Gran Valparaíso","580110210",NA,661.596403240692,"275339.6, 6339493",-1,0.207404362235215,0.51684803071628,"Low"
"Gran Valparaíso","580110214",NA,1134.29755523987,"275336.5, 6339806",-1,0.176422417271887,0.568918781839562,"Medium Low"
"Gran Valparaíso","580110217",NA,1126.11401505768,"275529.1, 6339917",60.125,0.246151060757504,0.568918781839802,"Medium Low"
"Gran Valparaíso","580110219",NA,1470.72415478365,"275221.8, 6339971",46.8333333333,0.195369697134432,0.561084753024516,"Medium Low"
"Gran Valparaíso","580110221",NA,1394.38499503853,"275573.6, 6340233",60.2916666667,0.188830148785605,0.5910562704163,"Medium Low"
"Gran Valparaíso","580110223",NA,889.864006751857,"275303.8, 6340140",50.6833333333,0.166183104407914,0.561084753023675,"Medium Low"
"Gran Valparaíso","580110225",NA,1410.79331821529,"275310.9, 6340322",64.125,0.285699602598324,0.569772500968483,"Medium Low"
"Gran Valparaíso","580110227",NA,2061.0951181039,"274954, 6340279",49.4583333333,0.248507857385971,0.626331814336474,"Medium High"
"Gran Valparaíso","580110232",NA,7572.0125565385,"273988.5, 6340245",64.4583333333,0.350462020965143,0.577380161968878,"Medium Low"
